municipio;codigo_unidade_gestora;descricao_unidade_gestora;numero_empenho;data_empenho;mes;cpf_cnpj;nome_credor;valor_empenhado;valor_liquidado;valor_pago;codigo_unidade_orcamentaria;descricao_unidade_orcamentaria;codigo_funcao;funcao;codigo_subfuncao;subfuncao;codigo_programa;programa;codigo_acao;acao;codigo_categoria_economica;categoria_economica;codigo_natureza;grupo_natureza_despesa;codigo_modalidade_aplicacao;modalidade_aplicacao;codigo_elemento_despesa;elemento_despesa;codigo_subelemento;codigo_subelemento_exibicao;numero_licitacao;modalidade_licitacao;numero_obra;historico;codigo_fonte_recurso;descricao_fonte_recurso;ano_fonte;co;descricao_co
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;11;2025-01-20;01-Janeiro;10596370000197;ASTEC CONTADORES ASSOCIADOS S/S LTDA;7.000;7.000;7.000;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000000000;Sem Licitação;00000000;VALOR QUE SE EMPENHA EM FACE AOS SERVICOS CONTABEIS PRESTADOS REFERENTE AO MES DE;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;12;2025-01-21;01-Janeiro;04601397000128;BRISANET SERVICOS DE TELECOMUNICACOES S.A.;0;0;0;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000000000;Sem Licitação;00000000;VALOR QUE SE EMPENHA RELATIVO AO SERVICOS PRESTADOS DE FORNECIMENTO DE INTERNET REFERENTE A COMPETENCIA DO MES DE;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;13;2025-01-22;01-Janeiro;13466452000105;RAISSA E BRAGA;1.800;1.800;1.800;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;30;Material de Consumo;019;OUTROS MATERIAIS DE CONSUMO;000000000;Sem Licitação;00000000;VALOR QUE SE EMPENHA RELATIVO A AQUISICAO DE CHAVEIROS EM MDF ADESIVADO E SACOS PLATICOS CONFORME DEMOSNTRADO NA NOTA FISCAL;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;14;2025-01-22;01-Janeiro;21553674000193;SUNDRY COMERCIO VAREJISTA LTDA;415;415;415;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;30;Material de Consumo;007;MATERIAL DE EXPEDIENTE;000000000;Sem Licitação;00000000;VALOR QUE SE EMPENHA REFERENTE A AQUISICAO DE 50 ARQUIVOS MORTO POLIONDA CONFORME DEMONSTRADO EM NOTA FISCAL;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;15;2025-01-23;01-Janeiro;33618790000122;BETANIA COSTA PEREIRA DE ALBUQUERQUE 01034406400;2.400;2.400;2.400;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;048;FESTIVIDADES E HOMENAGENS;000000000;Sem Licitação;00000000;Importancia que se empenha nesta data referente a aluguel de 05 tendas 250 cadeiras e 10 mesas;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;16;2025-01-24;01-Janeiro;06069250000164;T3 PRODUTOS E SERVICOS DE INFORMATICA LTDA;380,2;380,2;380,2;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;043;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;000000000;Sem Licitação;00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE AO SERVICO DE LOCACAO DE IMPRESSORA MES 012025;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;21;2025-01-27;01-Janeiro;58407632000154;58.407.632 GRAZIELLA SANTOS LOPES;4.395;4.395;4.395;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000000000;Sem Licitação;00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE A BUFE DE CAFE DA MANHA NO DIA DOS APOSENTADOS;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;19;2025-01-27;01-Janeiro;32296852000164;PERCEPT SERVICOS DE TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL LTDA;2.500;2.500;2.500;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;042;LOCAÇÃO DE SOFTWARES;000022024;Dispensa (Lei 14.133/21);00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE A DISPONIBILIZACAO DO SISTEMA DE ACOMPANHAMENTO DE PROCESSOS E ARMAZENAMENTO DE DADOS RELATIVO AO MES JANEIRO DE 2025;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;23;2025-01-27;01-Janeiro;00000000000191;BANCO DO BRASIL;30;30;30;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;057;SERVIÇOS BANCÁRIOS;000000000;Sem Licitação;00000000;Valor que se empenha referente a tarifa bancaria conforme extrato;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;18;2025-01-27;01-Janeiro;11250881000115;3IT CONSULTORIA LTDA;2.000;2.000;2.000;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000062024;Dispensa (Lei 14.133/21);00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE A CUSTOMIZACAO TREINAMENTO HOSPEDAGEM E MANUTENCAO DO SISTEMA DE PREVIDENCIA  SISPREV LOCACAO  DE APP MOBILE MOBILE PREV E DESENVOLVIMENTO DE SITE;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;22;2025-01-27;01-Janeiro;49910955000175;49.910.955 EDLEUZA DA SILVA BARBOSA GUEDES;1.500;1.500;1.500;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;043;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;000000000;Sem Licitação;00000000;VALOR QUE SE EMPENHA EM FACE A DESPESA DE LOCACAO DE EQUIPAMENTOS DE AUDIO E VIDEO PARA EVENTO DE HOMENAGEM AO DIA DO APOSENTADO;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;20;2025-01-27;01-Janeiro;17758807000190;E-SOFT TECNOLOGIA EM INFORMATICA LTDA;900;900;900;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000012024;Dispensa (Lei 14.133/21);00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE A ALUGUEL DO SISTEMA DE FOLHA DE PAGAMENTO REFERENTE AO MES 012025;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;17;2025-01-27;01-Janeiro;14813501000100;MATIAS E LEITAO CONSULTORES ASSOCIADOS LTDA.;1.400;1.400;1.400;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000052024;Dispensa (Lei 14.133/21);00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE A SERVICOS PRESTADOS REFERENTE A CONSULTORIA DE INVESTIMENTOS;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;301025;Instituto de Prev. e Assistência dos Serv. Pub. do Mun. de Bayeux;24;2025-01-29;01-Janeiro;51184847000104;RUAN REBERT CORDEIRO DA SILVA RESTAURANTE LTDA;169;169;169;02011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS;4;Administração;272;Previdência do Regime Estatutário;2019;APOIO ADMINISTRATIVO DO IPAM;2113;ADMINISTRACAO DO INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS -;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;061;OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA;000000000;Sem Licitação;00000000;IMPORTANCIA QUE SE EMPENHA REFERENTE COMPRA DE 07 ALMOCOS;802;Recursos vinculados ao RPPS - Taxa de Administração;1;;
Bayeux;302025;Departamento de Trânsito de Bayeux;9;2025-01-20;01-Janeiro;30280822000134;DEPARTAMENTO DE TRANSITO DE BAYEUX - FOLHA EFETIVO A DISPOSIÇÃO;6.000;6.000;6.000;02012;DEPARTAMENTO DE TRANSITO - FUNDO DE TRANSITO DE BA;4;Administração;125;Normatização e Fiscalização;2026;APOIO ADMINISTRATIVO - DMTRAN;2070;MANUTENCAO DAS ATIVIDADES DO DEPARTAMENTO DE TRANSITO DE BAYEUX - DMTR;3;Despesa Corrente;1;Pessoal e Encargos Sociais;90;Aplicações Diretas;11;Vencimentos e Vantagens Fixas - Pessoal Civil;097;PESSOAL VINCULADO AO REGIME GERAL DA PREVIDÊNCIA SOCIAL;000000000;Sem Licitação;00000000;VLR QUE SE EMPENHA REFERENTE A FOLHA DE COMISSIONADO DO DEPARTAMENTO DE TRANSITO DE BAYEUX  DMTRAN NA COMPETENCIA JANEIRO2025;500;Recursos não vinculados de Impostos;1;;
Bayeux;302025;Departamento de Trânsito de Bayeux;12;2025-01-20;01-Janeiro;08608937000156;INSTITUTO DE PREVIDENCIA E ASSISTENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE B;47.484,39;47.484,39;47.484,39;02012;DEPARTAMENTO DE TRANSITO - FUNDO DE TRANSITO DE BA;4;Administração;125;Normatização e Fiscalização;2026;APOIO ADMINISTRATIVO - DMTRAN;2070;MANUTENCAO DAS ATIVIDADES DO DEPARTAMENTO DE TRANSITO DE BAYEUX - DMTR;3;Despesa Corrente;1;Pessoal e Encargos Sociais;91;Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;13;Obrigações Patronais;099;SEM SUBELEMENTO;000000000;Sem Licitação;00000000;VLR QUE SE EMPENHA REFERENTE AO REPASSE AO INSTITUTO DE PREVIDENCIA E ASSISTENCIA DOS SERVIDORES PUBLICOS DE BAYEUX  IPAM PATRONAL COMPETENCIA JANEIRO2025;500;Recursos não vinculados de Impostos;1;;
Bayeux;302025;Departamento de Trânsito de Bayeux;10;2025-01-20;01-Janeiro;30280822000134;DEPARTAMENTO DE TRANSITO DE BAYEUX - FOLHA EFETIVO A DISPOSIÇÃO;215.055,13;215.055,13;215.055,13;02012;DEPARTAMENTO DE TRANSITO - FUNDO DE TRANSITO DE BA;4;Administração;125;Normatização e Fiscalização;2026;APOIO ADMINISTRATIVO - DMTRAN;2070;MANUTENCAO DAS ATIVIDADES DO DEPARTAMENTO DE TRANSITO DE BAYEUX - DMTR;3;Despesa Corrente;1;Pessoal e Encargos Sociais;90;Aplicações Diretas;11;Vencimentos e Vantagens Fixas - Pessoal Civil;096;PESSOAL VINCULADO AO REGIME PRÓPRIO DE PREVIDÊNCIA;000000000;Sem Licitação;00000000;VLR QUE SE EMPENHA REFERENTE A FOLHA DE EFETIVOS DO DEPARTAMENTO DE TRANSITO DE BAYEUX  DMTRAN NA COMPETENCIA JANEIRO2025;500;Recursos não vinculados de Impostos;1;;
Bayeux;302025;Departamento de Trânsito de Bayeux;8;2025-01-20;01-Janeiro;30280822000134;DEPARTAMENTO DE TRANSITO DE BAYEUX - FOLHA EFETIVO A DISPOSIÇÃO;1.518;1.518;1.518;02012;DEPARTAMENTO DE TRANSITO - FUNDO DE TRANSITO DE BA;4;Administração;125;Normatização e Fiscalização;2026;APOIO ADMINISTRATIVO - DMTRAN;2070;MANUTENCAO DAS ATIVIDADES DO DEPARTAMENTO DE TRANSITO DE BAYEUX - DMTR;3;Despesa Corrente;1;Pessoal e Encargos Sociais;90;Aplicações Diretas;04;Contratação por Tempo Determinado;099;SEM SUBELEMENTO;000000000;Sem Licitação;00000000;VLR QUE SE EMPENHA REFERENTE A FOLHA DE CONTRATADO DO DEPARTAMENTO DE TRANSITO DE BAYEUX  DMTRAN NA COMPETENCIA JANEIRO2025;500;Recursos não vinculados de Impostos;1;;
Bayeux;302025;Departamento de Trânsito de Bayeux;3;2025-01-20;01-Janeiro;00000000000191;BANCO DO BRASIL;2,54;2,54;2,54;02012;DEPARTAMENTO DE TRANSITO - FUNDO DE TRANSITO DE BA;4;Administração;125;Normatização e Fiscalização;2026;APOIO ADMINISTRATIVO - DMTRAN;2070;MANUTENCAO DAS ATIVIDADES DO DEPARTAMENTO DE TRANSITO DE BAYEUX - DMTR;3;Despesa Corrente;3;Outras Despesas Correntes;90;Aplicações Diretas;39;Outros Serviços de Terceiros - Pessoa Jurídica;057;SERVIÇOS BANCÁRIOS;000000000;Sem Licitação;00000000;VALOR QUE SE EMPENHA EM FACE AS DESPESAS COM TARIFA BANCARIA CONFORME DEBITADA EM CONTA E DEMOSNTRADA NO EXTRATO BANCARIO;752;Recursos Vinculados ao Trânsito;1;;
